year,month,state,latitude,longitude,firespots
2019,7,AMAZONAS,-7.026755653,-61.31760686,1371
2019,7,MARANHAO,-3.83927907,-46.0987093,86
2019,7,MATO GROSSO,-11.62044304,-55.86239911,1343
2019,7,PARA,-5.872956341,-53.07355856,1443
2019,7,RONDONIA,-9.735907692,-63.31279359,780
2019,7,RORAIMA,3.35425,-60.946,4
2019,7,TOCANTINS,-7.353333333,-48.79786667,15
2019,8,ACRE,-9.149669617,-69.91189446,3051
2019,8,AMAPA,0.826095238,-50.96138095,21
2019,8,AMAZONAS,-7.464091782,-63.17720291,6668
2019,8,MARANHAO,-3.747430052,-45.79653368,193
2019,8,MATO GROSSO,-10.3697195,-58.0376787,5123
2019,8,PARA,-6.48457948,-53.72313628,10185
2019,8,RONDONIA,-9.808554006,-63.33859174,5592
2019,8,RORAIMA,1.4052,-60.8752,5
2019,8,TOCANTINS,-7.555370968,-48.65196774,62
2019,9,ACRE,-9.508820961,-69.63469667,2977
2019,9,AMAPA,1.15226087,-51.06962319,138
2019,9,AMAZONAS,-6.88966193,-64.38937112,3026
2019,9,MARANHAO,-3.634704467,-45.75494158,291
2019,9,MATO GROSSO,-11.21560116,-56.42169448,5165
2019,9,PARA,-5.952494153,-52.24960091,4618
2019,9,RONDONIA,-10.19492563,-63.48866987,3644
2019,9,RORAIMA,2.697,-61.10561538,26
2019,9,TOCANTINS,-7.06245,-48.6437,40
2019,10,ACRE,-10.12855932,-69.03858192,354
2019,10,AMAPA,1.599048148,-51.24185741,540
2019,10,AMAZONAS,-4.828386861,-61.92745803,548
2019,10,MARANHAO,-3.805480836,-45.81127178,861
2019,10,MATO GROSSO,-11.66788932,-56.14197184,1030
2019,10,PARA,-3.741207752,-51.06100749,3870
2019,10,RONDONIA,-10.8792446,-63.14307914,556
2019,10,RORAIMA,2.992169811,-61.22241509,53
2019,10,TOCANTINS,-7.334790698,-48.60316279,43
2019,11,ACRE,-9.472545455,-69.98720455,44
2019,11,AMAPA,1.353345924,-51.2605328,503
2019,11,AMAZONAS,-4.014291449,-60.30814834,573
2019,11,MARANHAO,-3.403659379,-45.76529459,1738
2019,11,MATO GROSSO,-12.23004678,-55.87604094,684
2019,11,PARA,-3.025724763,-51.41942273,7390
2019,11,RONDONIA,-10.55163498,-63.35765399,263
2019,11,RORAIMA,2.997465517,-60.29143103,58
2019,11,TOCANTINS,-6.322090909,-48.44302273,44
2019,12,ACRE,-10.163,-68.068,1
2019,12,AMAPA,0.964258065,-51.07872581,62
2019,12,AMAZONAS,-4.136144737,-60.40236184,152
2019,12,MARANHAO,-3.307291417,-45.83314172,501
2019,12,MATO GROSSO,-12.13838514,-56.0662973,148
2019,12,PARA,-2.976727344,-50.90931641,1280
2019,12,RONDONIA,-10.8092619,-62.89045238,42
2019,12,RORAIMA,2.856666667,-60.43196296,27
2019,12,TOCANTINS,-6.769380952,-48.47566667,21
